Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Nimbari Praetor Scimitar (Level 120+),120,0,18,0,0,0,0,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Phantom Chaser Geistbox (Level 130+),130,0,18,0,0,0,0,89,0,0,0,0,245,13,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Stargazer's Orrery Staff (Level 120+),120,0,18,0,0,0,0,0,0,0,0,0,220,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Stygian Scythe (Level 130+),130,0,18,0,0,0,0,0,0,0,0,0,129,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,Stygian Set
Wrangler's Frontier Knife (Level 130+),130,0,18,0,0,0,0,0,0,0,0,0,187,16,0,0,0,0,1,0,0,0,0,0,Crowns,False,None
Fell Dream Stalker Boomerang,170,0,17,0,3,0,0,105,8,0,0,0,152,17,0,2,0,0,0,0,0,0,1,0,Crafting,False,None
Necromancer's Mystic Sphere (Level 130+),130,0,17,0,0,0,95,0,7,0,0,0,0,13,0,2,0,0,0,0,0,0,1,0,Crowns,False,None
Sword and Shield of Havoc,100,0,17,0,0,0,101,66,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Crafting, Crowns",False,None
Arbalaster 3000 (Level 130+),130,0,17,0,0,0,65,0,5,0,0,0,165,14,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Supreme Old Judge Staff,148,0,17,0,0,0,59,0,5,0,0,0,0,19,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Admiral's Boarding Hook (Level 130+),130,0,17,0,0,0,120,0,4,0,0,0,225,0,0,2,0,0,1,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Consultant Biohazard Meter,132,0,17,0,0,0,60,0,4,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Celestian Neon Axe (Level 120+),120,0,17,0,0,0,0,0,4,0,0,0,215,12,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Festive Wrapping Paper (Level 130+),130,0,17,0,0,0,0,0,4,0,0,0,240,16,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Black New Year's Noisemaker (Level 130+),130,0,17,0,0,0,0,0,3,0,0,0,0,16,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Highlands Hero's Staff (Level 120+),120,0,17,0,3,0,104,0,0,0,0,0,182,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
All Souls Cranium Wand (Level 110+),110,0,17,0,0,0,80,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Cursed Captain's Steel (Level 130+),130,0,17,0,0,0,80,0,0,0,0,0,240,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 140+),140,0,17,0,0,0,78,0,0,0,0,0,200,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Allfather's Gungnir (Level 120+),120,0,17,0,0,0,75,0,0,0,0,0,210,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Sycorax's Crook of Illusions,130,0,17,0,0,0,73,0,0,0,0,0,117,0,0,2,0,0,0,0,0,0,1,0,Stone Key,False,None
Soldier's Deadly Longsword,130,0,17,0,0,0,72,0,0,0,0,0,255,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Supervisor Biohazard Meter,135,0,17,0,0,0,62,67,0,0,0,0,0,15,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Forgemaster's Sword (Level 130+),130,0,17,0,0,0,62,0,0,0,0,0,195,16,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Cabalist Banner of Vengeance,125,0,17,0,0,0,61,0,0,0,0,0,108,0,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Drum Jungle Spear and Shield (Level 130+),130,0,17,0,0,0,59,62,0,0,0,0,250,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Merciless Power Wand,150,0,17,0,0,0,59,0,0,0,0,0,157,19,0,2,0,0,0,0,0,0,1,0,Unavailable,False,None
Hierarch's Founder's Staff,145,0,17,0,0,0,53,0,0,0,0,0,162,17,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Deathly Liaison's Sword,130,0,17,0,0,0,51,0,0,0,0,0,165,15,0,0,0,0,1,0,0,0,0,0,Quest,False,None
Creepy Clown Staff (Level 120+),120,0,17,0,0,0,48,48,0,0,0,0,125,15,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Apophis' Javelin (Level 120+),120,0,17,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,1,0,0,0,0,0,Crowns,False,Apophis' Warrior Set
Black Licorice Whip (Level 140+),140,0,17,0,0,0,0,0,0,0,0,0,250,18,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 120+),120,0,17,0,0,0,0,0,0,0,0,0,210,12,0,2,0,0,1,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Headmaster's Sky Staff (Level 150+),150,0,17,0,0,0,0,66,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Crowns,False,None
Phantom Chaser Geistbox (Level 120+),120,0,17,0,0,0,0,68,0,0,0,0,215,12,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Setesh's Javelin (Level 130+),130,0,17,0,0,0,0,0,0,0,0,0,245,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,Setesh's Warrior Set
Deadly Thunder Chasing Spear (Level 110+),110,0,16,0,3,0,101,59,8,0,0,0,0,12,0,2,0,0,0,0,1,0,0,0,Crowns,False,None
Armaments of Havoc,100,0,16,0,0,0,89,59,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Deadly Night Mire Staff (Level 100+),100,0,16,0,0,0,89,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Baleful Archival Quill (Level 100+),100,0,16,0,0,0,89,73,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Admiral's Boarding Hook (Level 120+),120,0,16,0,0,0,115,0,4,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sacred Yarn Staff (Level 130+),130,0,16,0,0,0,92,68,4,0,0,0,0,13,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 130+),130,0,16,0,0,0,70,70,4,0,0,0,240,0,0,0,0,0,1,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 130+),130,0,16,0,0,0,70,70,4,0,0,0,240,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 130+),130,0,16,0,0,0,70,70,4,0,0,0,225,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Hierarch's Old Judge Staff,145,0,16,0,0,0,56,0,4,0,0,0,0,18,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Qismah's Legendary Dagger,115,0,16,0,0,0,30,0,4,0,0,0,125,0,0,2,0,0,1,0,0,0,0,0,Crafting,False,None
Celestian Neon Axe (Level 110+),110,0,16,0,0,0,0,0,4,0,0,0,0,11,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Kapudan's Boarding Hook (Level 100+),100,0,16,0,0,0,100,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Heavy Kalakrys,127,0,16,0,0,0,0,0,3,0,0,0,192,0,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Floramancer Relic of Decay (Level 110+),110,0,16,0,3,0,101,66,0,0,0,0,146,11,0,2,0,0,0,0,0,0,1,0,Crowns,False,None
Highlands Hero's Staff (Level 110+),110,0,16,0,3,0,101,0,0,0,0,0,165,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Great Inventor's Death Scanner (Level 110+),110,0,16,0,3,0,101,0,0,0,0,0,165,0,0,2,0,0,0,0,0,0,1,0,Crowns,False,None
Malistaire's Deathly Staff (Level 100+),100,0,16,0,3,0,89,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Ghostly Staff (Level 100+),100,0,16,0,3,0,89,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Rematch,False,None
Ominous Skyfarer's Kris (Level 100+),100,0,16,0,3,0,89,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Crusher (Level 100+),100,0,16,0,3,0,89,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Umbra Queen's Grim Staff (Level 100+),100,0,16,0,3,0,89,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Rematch,False,None
Wysteria Warrior's Longsword (Level 130+),130,0,16,0,0,0,89,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Headmaster's Doom Staff (Level 130+),130,0,16,0,0,0,80,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,"Drop, Crowns",False,None
All Souls Cranium Wand (Level 100+),100,0,16,0,0,0,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Knight's Rain-Bow (Level 130+),130,0,16,0,0,0,71,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Allfather's Gungnir (Level 110+),110,0,16,0,0,0,70,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 100+),100,0,16,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crimson Pandamonium Jian (Level 100+),100,0,16,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 100+),100,0,16,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 100+),100,0,16,0,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Malevolent Power Wand,150,0,16,0,0,0,57,0,0,0,0,0,151,18,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Contractor Biohazard Meter,132,0,16,0,0,0,56,61,0,0,0,0,0,15,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Tundra Hunter Axe (Level 100+),100,0,16,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Uber Candymancer Staff,140,0,16,0,0,0,55,0,0,0,0,0,134,18,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Drum Jungle Spear and Shield (Level 120+),120,0,16,0,0,0,53,56,0,0,0,0,230,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Director Hazmat Meter,138,0,16,0,0,0,51,0,0,0,0,0,162,17,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lemurian Founder's Staff,142,0,16,0,0,0,50,0,0,0,0,0,148,17,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Ancient One Staff,148,0,16,0,0,0,50,62,0,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Zamunda Spear and Shield (Level 80+),80,0,16,0,0,0,34,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Able Ranger's Wayfinder (Level 120+),120,0,16,0,0,0,0,0,0,0,0,0,184,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
All Souls Skull Scepter (Level 130+),130,0,16,0,0,0,0,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Apophis' Javelin (Level 110+),110,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Black Licorice Whip (Level 130+),130,0,16,0,0,0,0,0,0,0,0,0,230,16,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Blade of the Silent Knight (Level 130+),130,0,16,0,0,0,0,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 110+),110,0,16,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,1,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Nimbari Praetor Scimitar (Level 110+),110,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Phantom Chaser Geistbox (Level 110+),110,0,16,0,0,0,0,53,0,0,0,0,0,11,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Setesh's Javelin (Level 120+),120,0,16,0,0,0,0,0,0,0,0,0,215,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,Setesh's Warrior Set
Stargazer's Orrery Staff (Level 110+),110,0,16,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Stygian Scythe (Level 120+),120,0,16,0,0,0,0,0,0,0,0,0,113,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,Stygian Set
Wrangler's Frontier Knife (Level 120+),120,0,16,0,0,0,0,0,0,0,0,0,164,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Necromancer's Mystic Sphere (Level 120+),120,0,15,0,0,0,91,0,7,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lightkeeper's Angler (Level 160+),160,0,15,0,4,0,120,62,6,0,0,0,141,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Arcane Smoothie (Level 170+),170,0,15,0,6,0,115,115,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Arcane Smoothie (Level 160+),160,0,15,0,6,0,105,105,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Arbalaster 3000 (Level 120+),120,0,15,0,0,0,57,0,5,0,0,0,145,14,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Gorgonsbane Xiphos (Level 150+),150,0,15,0,0,0,50,0,5,0,0,0,0,19,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Admiral's Boarding Hook (Level 110+),110,0,15,0,0,0,110,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Goth Fairy Kei Umbrella (Level 90+),90,0,15,0,0,0,95,48,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Umbrella (Level 80+),80,0,15,0,0,0,85,40,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart's Blade (Level 150+),150,0,15,0,0,0,74,50,4,0,0,0,137,13,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 120+),120,0,15,0,0,0,65,65,4,0,0,0,210,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 120+),120,0,15,0,0,0,65,65,4,0,0,0,210,0,0,0,0,0,1,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 120+),120,0,15,0,0,0,65,65,4,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Executive Hazmat Meter,138,0,15,0,0,0,53,0,4,0,0,0,0,18,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lemurian Old Judge Staff,142,0,15,0,0,0,53,0,4,0,0,0,0,18,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Celestian Neon Axe (Level 100+),100,0,15,0,0,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Wrapping Paper (Level 120+),120,0,15,0,0,0,0,0,4,0,0,0,220,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 130+),130,0,15,0,0,0,85,0,3,0,0,0,225,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Warrior's Hexacorder,122,0,15,0,0,0,0,0,3,0,0,0,184,0,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Black New Year's Noisemaker (Level 120+),120,0,15,0,0,0,0,0,3,0,0,0,0,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 120+),120,0,15,0,0,0,84,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,"Gold Key, Crowns",False,None
Headmaster's Doom Staff (Level 120+),120,0,15,0,0,0,75,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
All Souls Cranium Wand (Level 90+),90,0,15,0,0,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Scimitar (Level 130+),130,0,15,0,0,0,72,0,0,0,0,0,175,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 130+),130,0,15,0,0,0,71,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 130+),130,0,15,0,0,0,71,0,0,3,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Karamelle Knight Sword (Level 130+),130,0,15,0,0,0,71,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Unicorn Knight's Rain-Bow (Level 120+),120,0,15,0,0,0,63,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Majoris Remnant of Umbrage,110,0,15,0,0,0,58,61,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Time Warden Kilij of Gloom,120,0,15,0,0,0,58,0,0,0,0,0,100,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Magician's Power Wand,150,0,15,0,0,0,56,0,0,0,0,0,147,17,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Forgemaster's Sword (Level 120+),120,0,15,0,0,0,55,0,0,0,0,0,170,15,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Veggie Missile,135,0,15,0,0,0,55,55,0,0,0,0,256,17,0,0,0,0,2,0,0,0,0,0,Crowns,False,None
Hierarch's Ancient One Staff,145,0,15,0,0,0,53,59,0,0,0,0,0,16,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Wunderbar Candymancer Staff,140,0,15,0,0,0,53,0,0,0,0,0,129,17,0,2,0,0,0,0,0,0,1,0,"Drop, Stone Key",False,None
Gorgon Hunter's Xiphos (Level 150+),150,0,15,0,0,0,50,0,0,0,0,0,275,19,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Lemurian Ancient One Staff,142,0,15,0,0,0,50,56,0,0,0,0,0,16,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Drum Jungle Spear and Shield (Level 110+),110,0,15,0,0,0,48,51,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Lead's Hazmat Meter,135,0,15,0,0,0,46,0,0,0,0,0,149,16,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
All Souls Skull Scepter (Level 120+),120,0,15,0,0,0,0,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Apophis' Javelin (Level 100+),100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Apophis' Warrior Set
Blade of the Silent Knight (Level 120+),120,0,15,0,0,0,0,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 100+),100,0,15,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Headmaster's Sky Staff (Level 140+),140,0,15,0,0,0,0,64,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Crowns,False,None
Phantom Chaser Geistbox (Level 100+),100,0,15,0,0,0,0,48,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Necromancer's Mystic Sphere (Level 110+),110,0,14,0,0,0,89,0,7,0,0,0,0,11,0,2,0,0,0,0,0,0,1,0,Crowns,False,None
Lightkeeper's Angler (Level 150+),150,0,14,0,3,0,114,59,6,0,0,0,130,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Outback Adventurer's Boomerang (Level 160+),160,0,14,0,0,0,105,77,6,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Outback Adventurer's Boomerang (Level 150+),150,0,14,0,0,0,100,73,6,0,0,0,0,16,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Lightkeeper's Angler (Level 140+),140,0,14,0,3,0,111,57,5,0,0,0,120,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Witchcrafter's Staff (Level 160+),160,0,14,0,0,0,105,85,5,15,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Arcane Smoothie (Level 150+),150,0,14,0,6,0,100,100,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Witchcrafter's Staff (Level 150+),150,0,14,0,0,0,100,80,5,14,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Sacred Yarn Staff (Level 120+),120,0,14,0,0,0,90,68,4,0,0,0,0,11,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Ghostly Cerberus Master Wand (Level 100+),100,0,14,0,0,0,88,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sacred Yarn Staff (Level 110+),110,0,14,0,0,0,88,65,4,0,0,0,0,10,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Baleful Archival Quill (Level 90+),90,0,14,0,0,0,83,53,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Staff (Level 90+),90,0,14,0,0,0,83,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Wand (Level 90+),90,0,14,0,0,0,83,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 130+),130,0,14,0,0,0,73,0,4,0,0,0,230,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Goth Fairy Kei Umbrella (Level 70+),70,0,14,0,0,0,68,36,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 120+),120,0,14,0,0,0,65,0,4,0,0,0,210,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Chief's Hazmat Meter,135,0,14,0,0,0,49,0,4,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Gorgonsbane Xiphos (Level 140+),140,0,14,0,0,0,45,0,4,0,0,0,0,18,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Kapudan's Boarding Hook (Level 90+),90,0,14,0,0,0,95,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Whitehart's Blade (Level 140+),140,0,14,0,0,0,73,48,3,0,0,0,126,11,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Sticky Marshmallow,140,0,14,0,0,0,49,0,3,0,0,0,161,18,0,2,0,0,0,0,0,0,1,0,Stone Key,False,None
Black New Year's Noisemaker (Level 110+),110,0,14,0,0,0,0,0,3,0,0,0,0,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Celestian Neon Axe (Level 90+),90,0,14,0,0,0,0,0,3,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 120+),120,0,14,0,0,0,80,0,2,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Mallet of the Midway (Level 110+),110,0,14,0,0,0,75,0,2,0,0,0,185,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Silent Knight's Cold Steel (Level 130+),130,0,14,0,0,0,89,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Staff (Level 90+),90,0,14,0,3,0,83,43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Crusher (Level 90+),90,0,14,0,3,0,83,43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Longsword (Level 110+),110,0,14,0,0,0,80,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Alphoi Reflector Relic (Level 130+),130,0,14,0,0,0,72,0,0,0,0,0,236,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Headmaster's Doom Staff (Level 110+),110,0,14,0,0,0,71,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Cranium Wand (Level 80+),80,0,14,0,0,0,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 120+),120,0,14,0,0,0,68,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 120+),120,0,14,0,0,0,68,0,0,3,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Karamelle Knight Sword (Level 120+),120,0,14,0,0,0,68,0,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Allfather's Gungnir (Level 100+),100,0,14,0,0,0,65,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Knight's Rain-Bow (Level 110+),110,0,14,0,0,0,56,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 90+),90,0,14,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crimson Pandamonium Jian (Level 90+),90,0,14,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 90+),90,0,14,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 90+),90,0,14,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Titanic Fragment of Torpor,110,0,14,0,0,0,54,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Arcanum Exile Wand of Strife,105,0,14,0,0,0,53,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Guten Candymancer Staff,140,0,14,0,0,0,52,0,0,0,0,0,125,16,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Borealis Remnant of Schisms,110,0,14,0,0,0,50,53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Tundra Hunter Axe (Level 90+),90,0,14,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Producer's Hazmat Meter,138,0,14,0,0,0,45,55,0,0,0,0,0,16,0,2,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
